assists,dBNOs,damageDealt,kills,revives,wins,roundsPlayed,playerId,playerName,level,predictedRating,17dmg_to_1lvl,5dmg_to_1lvl
0.2738336713995943,0.7565922920892495,120.42012494929006,0.8884381338742393,0.4198782961460446,0.050709939148073,493,account.af7aa7d05f4b460bb761b618120e2d7b,Sharkologia,124,373.780422970197,440.1070712899961,363.05031237322515
0.3497854077253219,0.8261802575107297,153.33839072961374,0.8304721030042919,0.1287553648068669,0.0300429184549356,233,account.8be9180eb1934cd2982d8a9ae22fe11c,60M_6EP,238,241.9607021839253,578.1506390876666,502.3459768240343
0.2680722891566265,0.5301204819277109,93.15679969879518,0.5406626506024096,0.2409638554216867,0.0481927710843373,332,account.0b4c03db81414215b0ba16601c8a6bd3,RoninKraken1703,98,65.29575789848047,340.92521604220303,281.89199924698795
0.441351888667992,1.128230616302187,209.5726083499005,1.2266401590457257,0.2803180914512923,0.0725646123260437,503,account.772830632ea24f458dd8b02e735af304,dallas1995,414,762.8590186745997,809.8198052811301,730.9315208747512
0.3858267716535433,1.5275590551181102,221.1620464409449,1.2125984251968505,0.4251968503937008,0.0314960629921259,127,account.ff3850a8cdbb42269a8704805c4044af,kickmehorse,356,622.195640045018,836.692852168153,730.9051161023622
0.0952380952380952,0.1333333333333333,21.22159685714286,0.0476190476190476,0.3047619047619048,0.019047619047619,105,account.0a63bc334dd140668da6652cdab6a17e,KeyLanaBanana,50,-268.95945589085056,83.79186933401513,78.05399214285714
0.5129310344827587,1.2952586206896552,252.1892092672414,1.2435344827586208,0.2586206896551724,0.084051724137931,232,account.9524c9f544aa440b94977d1d827cfaba,hiles8,561,863.2201192380443,988.4037242710383,910.9730231681035
0.330520393811533,1.1638537271448663,192.8558389592124,1.1371308016877637,0.459915611814346,0.0499296765119549,711,account.f067ca6ed7a34af6aceabc99da10eeb8,TesSsarion,313,796.9708568255822,730.1734156529253,638.639597398031
0.3135593220338983,1.4872881355932204,281.59892521186435,2.0233050847457625,0.3050847457627119,0.0338983050847457,236,account.1171bda1d5854d01b5c297d504bf3227,kotee228,852,1224.1732962000542,1153.6126431656623,1129.9973130296607
0.4065040650406504,1.5691056910569106,233.83303642276425,1.7317073170731707,0.3252032520325203,0.056910569105691,123,account.30d8e96863de4d03a7ed25b25c082018,rdFelixArgyle,97,500.08145092893153,822.7700863355853,633.0825910569106
0.4925373134328358,1.0597014925373134,185.5392985074627,1.2537313432835822,0.2985074626865671,0.1791044776119403,67,account.126767b081e444f0b8e87f6ddf9f4650,NE_SOLI,48,300.011933440651,646.4293950750028,487.84824626865674
0.5202312138728323,0.8757225433526011,185.3350994797688,1.1589595375722543,0.3641618497109826,0.0462427745664739,173,account.4bcd45f6683d42a6b10776b01f4f5d3b,kingilyaa,334,687.4375907452012,709.0509769425416,630.337748699422
0.4548611111111111,1.2881944444444444,206.5906708333333,1.2083333333333333,0.2881944444444444,0.0381944444444444,288,account.a0c7ca8388a44dcab8347ea04e0a026e,wisdm,249,547.946082134847,763.0698319328709,640.9766770833332
0.4756493506493506,0.926948051948052,163.2166251623377,0.9074675324675324,0.3766233766233766,0.0259740259740259,308,account.9c7fe3ef8d664b38a98546205063357d,TonyKotana,164,489.99276940955394,595.6173185921205,490.0415629058442
0.2866141732283465,1.04251968503937,175.62842834645667,1.0692913385826772,0.368503937007874,0.0125984251968503,635,account.ad5ce74144584854ae271fa6731d03c6,jona_____,333,676.0854319033564,675.56696382165,605.5710708661417
0.4318181818181818,0.8560606060606061,125.6220962121212,0.9242424242424242,0.3787878787878788,0.0454545454545454,132,account.0a0f5a8b434c402c932961dd8ca2603e,GazBro27,85,249.80554795096884,449.2983471012182,356.555240530303
0.0,1.0,254.9295,2.0,0.0,0.0,1,account.a20ed9eab5a246338cbb6c45dc6f4530,ssantt1,33,308.2246438860592,880.8931822942723,653.82375
0.2364341085271318,0.9767441860465116,161.42793294573644,1.1472868217054264,0.3100775193798449,0.0077519379844961,258,account.c6a674b4e64a427fb3cad5eb3f11caf3,SKUFFYDOO,77,299.48147614975267,570.2257850550873,442.0698323643411
0.4382077794190054,1.3126538650910882,206.1976918759232,1.217134416543575,0.690792712949286,0.0733628754308222,2031,account.0a16680b3164413f900adc9227d0623e,Frolish,449,1586.263307372661,806.0038281896066,739.994229689808
0.2892791127541589,0.5462107208872459,82.74542421441774,0.5600739371534196,0.3059149722735674,0.0674676524953789,1082,account.3d7aed5e7e9144059813a5b3e98433a8,cniiinw1221,207,417.52343567490686,329.3806937605991,310.36356053604436
0.2484848484848484,0.3939393939393939,61.12286727272726,0.3393939393939394,0.4545454545454545,0.0848484848484848,165,account.2a85808febba4a4a9e30f0d8926a9abb,naleitechai,84,35.82323168392827,228.05238658922164,194.80716818181816
0.4781818181818182,1.2727272727272727,223.59923527272727,1.2945454545454544,0.209090909090909,0.0545454545454545,550,account.ab0ad7a6d2da4447987a790c8c2dccb4,TWITCH-MAYBECH_,853,1047.1290811618214,955.081968256836,985.4980881818182
0.3300561797752809,0.9508426966292136,152.40579283707865,0.9382022471910112,0.3370786516853932,0.0280898876404494,356,account.b11cd34f6af847b6bdd34e4e56699820,Takumiha,190,394.3703178169334,564.3274773551432,476.01448209269665
0.2003577817531306,0.6905187835420393,128.78752025044724,0.964221824686941,0.2325581395348837,0.0125223613595706,559,account.56d873d65216448488ec1ae8d5b436f2,ShugarDaddy554,185,338.1530385069981,482.28587747325815,414.4688006261181
0.3295687885010267,1.1909650924024642,220.5502248459959,1.2895277207392195,0.3490759753593429,0.0349075975359342,487,account.d8c319933ad84c55a62c057124fdea3a,DED_B_O6ED,629,953.5347672691436,895.0393597518453,865.8755621149897
0.2983870967741935,0.9032258064516128,155.9993427419355,0.967741935483871,0.2419354838709677,0.0483870967741935,124,account.d0ffb80e59684d4ca7a6c7ab56774bf3,Platochek46,133,207.9894345490187,564.0217914587797,456.49835685483873
0.1851851851851851,0.2592592592592592,65.27255814814815,0.2222222222222222,0.3333333333333333,0.0,27,account.43d8265e3fa246b4996d6251ce546d30,MovingAVG,128,-34.28914892369221,252.01419974315814,227.18139537037038
0.3288288288288288,0.8378378378378378,180.38742689189192,0.7522522522522522,0.09009009009009,0.0653153153153153,222,account.2ca9d05561234326a93aa73acc3aec4c,Temka_001,499,420.87813177155647,728.627934558775,700.4685672297298
0.4030612244897959,1.1479591836734695,203.5388744897959,1.3877551020408163,0.1938775510204081,0.0408163265306122,196,account.3e26052712d64472a730518d89035ae4,S_trannik,75,371.3572825989392,714.0878387124899,546.3471862244897
0.4632352941176471,1.088235294117647,213.1246522058824,1.2352941176470589,0.3382352941176471,0.0514705882352941,136,account.25f467d393b849fa9cec5fe0a5841aee,LOPRIK,205,588.4775603462052,775.7185948660483,635.3116305147059
0.4602385685884692,1.3886679920477136,253.15807117296225,1.3707753479125249,0.2504970178926441,0.0487077534791252,503,account.5ced1e146c634e46a962772ec58d93fb,ArtLaw,408,850.3618002481857,957.8491034811547,836.8951779324057
0.4048964218455744,1.305084745762712,197.1755283615819,1.3182674199623352,0.3182674199623352,0.03954802259887,531,account.687adb4e75a943899a1db9b3523d3c66,Satamet,122,540.0915990716738,702.6880146498644,553.9388209039548
0.1851851851851851,0.2222222222222222,44.55513222222222,0.2592592592592592,0.2592592592592592,0.0,27,account.0ea4bcda46b9492f9118eb3b75cc425f,midasVeno,53,-192.4343806708349,164.41493140736912,137.88783055555555
0.2819277108433735,1.0056224899598394,214.2958895983936,1.2389558232931728,0.2586345381526104,0.0200803212851405,1245,account.0f96cae038bc48419d8e52dd5102e9e6,ygort123,1204,1534.1534692604073,1000.9140025684227,1137.739723995984
0.6176470588235294,0.8529411764705882,129.30652647058824,0.9411764705882352,0.2352941176470588,0.088235294117647,34,account.9bd7d7a697af41769eace6d201ba82f4,UEBANISCHE,61,156.7130591074598,456.61039494986915,353.7663161764706
0.4033996683250415,0.9125207296849088,153.76011587893868,0.8776948590381426,0.527363184079602,0.0854063018242122,2412,account.d7c059255cfd46d5a0f466f3ab1c4756,bakashiniji,557,1519.5267192793117,650.2234312569876,662.9002896973467
0.44,1.8,269.40486,1.64,0.4,0.02,50,account.830c0f15b2ee449d95e0e0986db77e00,SHOULD_YT-_-,228,682.3889361349655,973.6706634568986,787.51215
0.0909090909090909,0.6363636363636364,83.12886272727272,0.4545454545454545,0.3636363636363636,0.0,11,account.0dbbd1fb4043431fbedb8ba450f76937,Zizokko,200,-15.60033532716932,329.144829850398,307.8221568181818
0.2177777777777777,0.5511111111111111,100.0076557777778,0.6222222222222222,0.4444444444444444,0.04,225,account.4bbe06b2ba964190baa22df9a93cff35,Akitsyokai,106,210.31531573038444,366.17280682313987,303.0191394444445
0.4718498659517426,1.5,282.3261774798928,1.8337801608579087,0.2332439678284182,0.0790884718498659,373,account.5ff9be1ba0d041b1a1ef89b3f733a99f,QeJimp,828,1204.7179223866078,1150.7910976852347,1119.815443699732
0.4122807017543859,1.4982456140350875,248.4132105263158,1.3070175438596492,0.2842105263157894,0.0508771929824561,570,account.74fc583465b94382a979bacb13339902,poloz0k,735,1030.7040820117843,1013.9883775463967,988.5330263157895
0.4091903719912472,0.9474835886214442,160.8883772428884,1.039387308533917,0.3194748358862144,0.0590809628008752,457,account.75463a1f84d54aac88505a86d33509b9,Ththth1020,123,438.914779434789,578.5613963313463,463.720943107221
0.360655737704918,1.275045537340619,208.39610488160287,1.1366120218579234,0.326047358834244,0.0382513661202185,549,account.50f468c65b0c40c1a0b1e3130ec5cf91,Abq_elitetv,236,619.7694804442075,766.378412007492,638.9902622040072
0.2905092592592592,1.3229166666666667,249.77126614583327,1.3466435185185186,0.1851851851851851,0.0237268518518518,864,account.ac4d0ecc5a744e63b7265a1f409b8e1f,Ex_He_3a6aHuJlo,429,886.3968727962107,950.8927415927518,838.9281653645832
0.4035087719298245,1.2923976608187135,218.1713901837928,1.2071846282372598,0.2940685045948203,0.0559732664995822,1197,account.a554fe43850a43ddbaa0805c7fe86230,NONAME_RD7939,892,1297.8182276139596,945.1166729226719,991.428475459482
0.398014440433213,1.0126353790613718,161.37174574909747,1.0315884476534296,0.2509025270758123,0.0216606498194945,554,account.883dbd5999f94031b69a76b8f66a7e8f,TBJpro,337,551.6173133193328,627.5980864095447,571.9293643727437
0.2836879432624113,0.9290780141843972,174.37847021276596,0.9716312056737588,0.226950354609929,0.0070921985815602,141,account.2c5a1ec4983145b4ace8764d83fc63ad,mr-Bot2010,102,250.7079232080563,620.1394859714874,486.9461755319149
0.2880859375,0.958984375,176.97551307617186,0.98828125,0.306640625,0.02734375,512,account.9898a626d67643359e71b2a7cd4895bb,Pure_Sosop,663,802.9014552299287,753.2461937497658,773.9387826904297
0.3063063063063063,0.7627627627627628,129.63034174174174,0.7192192192192193,0.2252252252252252,0.0675675675675675,333,account.b2dfebae85244aed9e873f1c724a36c0,SadnesSxWeaknesS,178,197.64475094421243,483.6242171790919,413.07585435435436
0.3723404255319149,1.3324468085106382,212.5142843528369,1.3590425531914894,0.3102836879432624,0.0540780141843971,564,account.c7c2aadc11ee4bcb984499cf555714ad,ponyash,389,747.9520972481622,814.3651957341121,725.7857108820923
0.244047619047619,0.9464285714285714,175.98185083333334,1.1904761904761905,0.2797619047619047,0.0059523809523809,168,account.6831763869d441e78534c5841769ad62,Ps1h_,138,352.44395107942125,633.6044325109543,508.9546270833333
0.3552188552188552,0.9393939393939394,153.08671363636364,0.8215488215488216,0.3569023569023569,0.0892255892255892,297,account.25e035a5c17d4146a8c0c80bd1529529,OleganPNZ,356,459.4161152250568,603.4137798181671,560.7167840909091
0.4978991596638655,1.703781512605042,282.4585283613446,1.4600840336134453,0.3193277310924369,0.0798319327731092,238,account.a924cd29815f4cce98a8029cf2d5d5d2,bogatir,213,706.4378648760361,1015.0816421649704,812.6463209033615
0.3692528735632184,1.1853448275862069,206.726695,1.1091954022988506,0.2183908045977011,0.0617816091954023,348,account.911ef96a0d6f4e62b5a8054ba5cd0757,Zoovoo_,295,508.2066766341753,773.7205056372657,664.3167375
0.2435897435897435,0.6196581196581197,112.1383514245014,0.7535612535612536,0.1566951566951566,0.0113960113960113,702,account.5e218c5272b746eaa2f36be6ea5b32d1,Sharuse,241,307.8927338902696,437.63144868454424,400.84587856125347
0.4230769230769231,1.5828402366863903,240.72085857988168,1.4437869822485208,0.2189349112426035,0.0739644970414201,169,account.17daad7848f542dfaf1d8a4fc1c3c0d2,LaNIPUBG,185,449.9803227973174,865.8566108765673,694.3021464497042
0.3590686274509804,1.281862745098039,195.0320085784313,1.3762254901960784,0.4938725490196078,0.0294117647058823,816,account.846d79fe33fa40708f61a47f376d0b8a,SsSoyer,548,1053.4562305949712,789.6604278713758,761.5800214460783
0.3823529411764705,0.9862745098039216,178.52023725490196,1.0372549019607844,0.3411764705882353,0.0294117647058823,510,account.b8fb1b6776664a0894de451acf7720d1,BaH9_kpytou,293,635.1489442108915,676.6204221968339,592.800593137255
0.451747088186356,1.4292845257903497,258.13405465890185,1.4500831946755408,0.3094841930116472,0.0540765391014975,601,account.11b34e080c514c1484e780f18dd357bd,HS_ZiP666,339,901.363412537903,959.6238720830494,814.8351366472546
0.4096509240246406,1.037987679671458,173.84931114989735,0.9753593429158112,0.351129363449692,0.0574948665297741,487,account.46771c5ffc27498fae4d59397de05fa7,50max,743,879.7804073522328,760.2456520734733,806.1232778747434
0.4262295081967213,1.1639344262295082,162.63037213114754,1.0655737704918034,0.2131147540983606,0.081967213114754,61,account.79568d49e7064d1989e0346faef93522,kAkASHi_KONCH,147,171.20970384526697,589.844504352719,480.07593032786883
0.4245283018867924,1.070754716981132,180.63105943396224,1.1462264150943395,0.2971698113207547,0.0330188679245283,212,account.d8b7ee7a629243c0b2aaac2205f92d64,LowParadox,611,717.9932104888088,754.2599721525825,757.0776485849055
0.4876140808344198,1.620599739243807,263.89243181225555,1.5541069100391134,0.4380704041720991,0.0717079530638852,767,account.9f950a9728e04c49b3d6a3423d035727,Rocketq_q,412,1098.4929534410494,995.5189904073759,865.7310795306389
0.2675438596491228,0.7456140350877193,134.7285875,0.7850877192982456,0.2236842105263158,0.0614035087719298,228,account.aca8f69cb11646c599043acd7513f7bd,RaiVer59,95,127.4343181085186,482.7183061200417,384.32146875
0.416044776119403,1.2136194029850746,193.094414233209,1.140858208955224,0.2835820895522388,0.0541044776119402,536,account.27b93d51c0d249738dd45e6a08962e61,Kiyot7ka,217,552.1164464760453,709.7362491743693,591.2360355830225
0.4316546762589928,1.3741007194244603,196.41151057553955,1.237410071942446,0.4028776978417266,0.0287769784172661,139,account.6c09183f5c774093935f6dcfbb9830f2,LawrenceCraft,280,547.8466770727786,735.0516070217097,631.0287764388488
0.3096446700507614,0.9695431472081218,171.139773857868,1.0710659898477155,0.3959390862944162,0.0304568527918781,197,account.8ede073bae694077933b1c40c6017634,Salvador007,852,884.8920143375057,775.0936216810862,853.84943464467
0.4705882352941176,0.7941176470588235,105.62283235294116,1.0294117647058822,0.3823529411764705,0.0,34,account.e5ac11bb96ef4de9afd10df58779da93,Teaplease_,66,216.2897055119489,376.55864238674906,297.0570808823529
0.0,0.0,31.83858,0.0,0.3333333333333333,0.0,3,account.0621a5da9ddc42cb9e57a9fa9b5e99a0,Lirachka,26,-262.0159493800969,114.86023888189555,92.59645
0.3762886597938144,0.9381443298969072,165.64046907216493,0.9690721649484536,0.422680412371134,0.0515463917525773,194,account.e89e7c86a53740b9b75a262f4cfbc03a,vbunkere67,69,388.0004342493888,582.8899864666475,448.60117268041233
0.3692307692307692,0.9807692307692308,174.2992076923077,0.9884615384615384,0.3615384615384615,0.023076923076923,260,account.9f25a8a9cfcb4e3894c11bb9e2b5976d,KyRench,258,515.8352436628965,654.4067763393425,564.7480192307693
0.331588132635253,0.8429319371727748,157.7920762652705,0.7582897033158813,0.1623036649214659,0.0575916230366492,573,account.b57dc6f54fc54c9f8265ac6bb288ac0d,Amlaith,826,743.7604228545059,723.5975371444083,807.4801906631762
0.201058201058201,0.798941798941799,130.62943386243387,0.8201058201058201,0.2275132275132275,0.0423280423280423,189,account.9c35037a1a774c7fbcf1e1f24a0c700c,PIZDUKI,577,387.1917524707459,575.3877771557809,615.0735846560847
0.2741228070175439,1.179093567251462,204.2267430555556,1.2814327485380117,0.2587719298245614,0.0087719298245614,684,account.7501adfa80af40cbb5a56ab880bbd2e2,Deqviz_Twitch,278,662.938578847872,761.3898695136488,649.566857638889
0.3745318352059925,1.0393258426966292,168.75754876404494,1.0205992509363295,0.2546816479400749,0.0505617977528089,267,account.612ef2da54234a85a7f84588915b4e80,SamvinG,215,364.3919155220928,625.8964005255008,529.3938719101124
0.4268292682926829,1.195121951219512,239.6147097560976,1.5853658536585369,0.2073170731707317,0.0609756097560975,82,account.747e03f4c96048099b116d43a0af455e,L0m4kin,71,482.89725324640847,836.8261147360565,634.536774390244
0.2441860465116279,0.5755813953488372,109.20259709302329,0.7151162790697675,0.0930232558139534,0.0406976744186046,86,account.f7be20a1bd1c4697877c4737b008cf7b,AlexeyMMM,110,-64.77745374284734,398.56744503478774,328.00649273255823
0.4635036496350365,0.8576642335766423,142.87099160583944,0.8540145985401459,0.4562043795620438,0.0912408759124087,274,account.424b78491fef408791fb64d41e210610,Dao4ka,93,400.7002198018153,510.17771323554655,403.6774790145986
0.3070866141732283,1.031496062992126,152.66561968503936,0.8110236220472441,0.2677165354330709,0.0314960629921259,127,account.0064aa62ccec49db8e57cb37174a9b06,TumoxaKek,101,141.4595054303844,545.512957989353,432.1640492125984
0.3070942662779397,1.0563654033041787,192.74007288629736,1.108843537414966,0.3265306122448979,0.0281827016520894,1029,account.377f53fa30164d88b7a0a288162f174d,Lamarsky,618,1027.7278212045062,797.3046992112306,790.8501822157434
0.452991452991453,1.0384615384615383,183.3724264957265,1.1047008547008548,0.3012820512820512,0.0726495726495726,468,account.2c160619d544476cbffab2becb7c8478,TheTAIIOK,281,601.9624603685942,690.5909600518526,598.9310662393162
0.35,0.9733050847457628,175.8623061864407,1.0733050847457628,0.261864406779661,0.0326271186440677,1180,account.4e507d137abb41dca8d6fcac0ec95a7c,tyexer,713,1068.258658463756,760.5016425546825,796.1557654661017
0.3664007976071785,1.163010967098704,201.8722476071784,1.2662013958125624,0.3030907278165503,0.0373878364905284,1003,account.b4ecdd2d0f8a4fff9b52f2f2911df696,zxc_POCHITA,268,822.9077159987015,751.1075032330263,638.680619017946
0.4245810055865922,1.067039106145251,188.7577849162011,1.067039106145251,0.3798882681564245,0.0502793296089385,179,account.40f0cccc7a0643a4ae084668b6cec53f,amplumnox,307,580.2245134690955,714.801873598022,625.3944622905028
0.2809798270893371,0.6051873198847262,108.80163429394813,0.590778097982709,0.2219020172910663,0.0778097982708933,347,account.516cc1d6070b415d917cc948a9404a44,ChR1stmas96,124,102.26477952578,400.2930797820068,334.00408573487033
0.2896825396825397,1.0734126984126984,189.7586550925926,1.1316137566137563,0.2738095238095238,0.0218253968253968,756,account.05166ee008d444398a3a37ec043c8e22,Hanako138,654,897.3526462100775,795.0585580933911,801.3966377314814
0.9,0.3,304.22218844984803,0.3,0.0,0.0,5,account.1743431b22424005b6174a4593ee28fd,shmuz-,998,327.083579794324,1263.4624234668233,1259.55547112462
0.3125,1.4583333333333333,217.2960621875,1.3958333333333333,0.28125,0.1145833333333333,96,account.3182e446e2e1453fb98de819ae837efc,KiskaGrizWW,51,271.3903597654306,755.9169930463479,568.74015546875
0.3934426229508196,0.9453551912568308,189.24869314754105,1.1038251366120218,0.2622950819672131,0.0109289617486338,183,account.85a259bed1f24a7a80f469fc956bade9,TaunaMun,734,815.0815959162404,811.0232907789093,840.1217328688526
0.6296296296296297,1.2592592592592593,199.56337666666664,1.2222222222222223,0.1111111111111111,0.0,27,account.f5b27630486845b38e177683a19baa06,PlayWM15,64,273.33783817046526,698.0292534504591,530.9084416666666
0.3337765957446808,0.8131648936170213,127.51376309840424,0.882313829787234,0.3537234042553192,0.0345744680851063,752,account.777bd6f491e6441899832a41824eb00c,GU1AR,250,532.6990705522609,492.31220472642644,443.78440774601063
0.375,1.21875,164.0086678203125,1.4765625,0.34375,0.046875,128,account.fedfaa1f7ce740e2816637357917943f,m00rtal,55,303.9908259890402,574.1985200066694,437.5216695507812
0.3,0.7615384615384615,140.16216553846152,0.9076923076923076,0.3846153846153846,0.0384615384615384,130,account.b7cdd09d0d6f4463a0d29e32e3d01738,Sonic_Wave2711,72,267.79792125360416,496.24569884239264,386.4054138461538
0.2795918367346939,1.0326530612244895,207.06707020408163,1.046938775510204,0.2653061224489796,0.0285714285714285,245,account.8271295704c248a4ad95c4ede3916431,Sosik228,323,541.0448597317239,781.0861867182657,679.167675510204
0.2584493041749503,0.5675944333996024,103.21261192842944,0.6093439363817097,0.1759443339960238,0.0402584493041749,1006,account.5c5afed4f9564cec917d97aa56416cb4,pavbo,249,386.0937220534005,408.81614430263954,382.5315298210736
0.3592233009708738,1.0679611650485437,171.48435339805826,1.0485436893203883,0.3592233009708738,0.0194174757281553,103,account.2ded10baf1fb4c689d28467151ee9dce,yngyanni,111,337.43441999755294,612.2146184708594,484.21088349514565
0.4307692307692308,1.0923076923076922,165.52915230769233,1.2615384615384615,0.3230769230769231,0.0307692307692307,65,account.0040a9a2585847c9a88f3764d0d4c1f9,cartalej,119,338.2660383314077,593.5786905989801,473.32288076923084
0.3855421686746988,1.4216867469879515,212.0036277108433,1.3253012048192772,0.2891566265060241,0.0120481927710843,83,account.43aea2ee128343aabe67a745f88b6f8c,Lek5on,49,332.30251091361595,737.3381870150552,554.5090692771082
0.2105263157894736,0.7272727272727273,138.3597885167464,0.9090909090909092,0.3014354066985646,0.0478468899521531,209,account.0d8ddb89309549ada838a6e1f88cc6fd,uylidyce,78,196.47537062765548,491.39777183945546,384.899471291866
0.4646464646464646,1.4747474747474747,249.89170707070707,1.3737373737373737,0.4848484848484848,0.0303030303030303,99,account.0b8cc282860d4b78b0e29ae7681e5e98,sloau,85,660.1967916739962,875.1427513526469,667.2292676767677
0.7692307692307693,1.6153846153846154,258.6299769230769,1.4615384615384617,0.0769230769230769,0.0,13,account.94d5907670ca44c583b433852bb977ae,Fuseland,93,454.2469699447805,906.8580906712263,693.0749423076923
0.2075471698113207,0.8679245283018868,131.60634150943395,0.8113207547169812,0.3773584905660377,0.0188679245283018,53,account.6805a36e11b045eaa696487b5fbd76c1,GaB_MaD,68,125.1591312043696,466.0411738701429,363.01585377358487
0.2239685658153241,0.4695481335952848,90.94609587426326,0.4538310412573674,0.2534381139489194,0.0196463654223968,509,account.fa828f67f34a4f8c921e6dd451e21116,E_x_ta_ZzZ,158,166.72268488725138,346.63381858142066,306.36523968565814
0.3885714285714285,1.6285714285714286,257.23787285714286,2.045714285714286,0.1771428571428571,0.04,175,account.20f88596d203406da2e2891760000a33,Agos1337,67,503.1652666485005,896.3311744425413,676.5946821428572
0.4027777777777778,1.2083333333333333,231.23873611111108,1.3472222222222223,0.4583333333333333,0.0833333333333333,72,account.e6ba881a430d407e8ccb6107dc520370,EzPetooh,414,801.9304994507014,884.0648214613719,785.0968402777777
0.2684458398744113,0.7111459968602826,129.15038461538464,0.7660910518053375,0.1789638932496075,0.032182103610675,637,account.d55727d6581f4544989c4dd6d5369734,13Floyd,154,278.12627918859687,476.6658327578563,399.8759615384616
0.0,0.0,0.0,0.0,0.0,0.0,0,account.b8cf2e8cb9da498da91361e1122156da,Animesnik096,108,-581.6250303558592,23.91154992827431,54.0
0.1632653061224489,1.054421768707483,197.6195642857143,1.2091836734693877,0.2517006802721088,0.0170068027210884,588,account.3c132fe626f14ca98c98e2405d8159b6,x_zitrex_x,245,553.2607239999287,731.4422258428501,616.5489107142857
0.4285714285714285,0.4489795918367347,77.25714734693878,0.4897959183673469,0.2857142857142857,0.1020408163265306,49,account.0e2daf3c70ea4c3c8ebb9c9bc706be36,unknown_leshka,190,60.34823253948832,306.8097306755703,288.142868367347
0.392156862745098,1.03921568627451,126.95441764705885,0.8431372549019608,0.2549019607843137,0.0784313725490196,51,account.edf997fa86b14236857d342f1c447bba,kikjeck,78,19.52806857973997,452.31409458552343,356.3860441176471
0.4454545454545454,1.1454545454545455,171.0232310909091,0.9363636363636364,0.2363636363636363,0.0545454545454545,55,account.c54a560954fa4c889daf19a55d314cdd,ZHORANDY,141,213.60682995695004,617.2765517632665,498.05807772727275
0.2876712328767123,0.6712328767123288,99.94995068493152,0.6438356164383562,0.3698630136986301,0.0821917808219178,73,account.97f723ae94cb4ff1b3db19706112d564,feckless_,87,60.74849080516685,361.76840270245657,293.37487671232884
0.3125,1.875,278.865395,1.9375,0.25,0.1041666666666666,48,account.07138099d01c4f9e8df14f1c67ca5e6c,sympathies1769,42,414.7174199613208,964.9088167261294,718.1634875
0.2903225806451613,1.1209677419354838,181.53978741935484,0.935483870967742,0.2741935483870967,0.032258064516129,62,account.a68656af6eff4a768214bdbf74e3f459,IQ_TOMZZ,177,258.8294682456966,661.2849752886641,542.3494685483871
0.4137931034482758,1.5775862068965518,233.37218836206893,1.793103448275862,0.3879310344827586,0.043103448275862,116,account.1fe7017583344a939955f3d4da898dfe,ReBruM,135,589.7923389910133,829.6041853303988,650.9304709051723
0.2022332506203474,0.6265508684863523,126.61593684863524,0.5272952853598015,0.0397022332506203,0.0285359801488833,403,account.84f9432e4e1142fbbf20ce04d67ca7d7,happy5rogue,304,125.8195846025418,501.19132819215946,468.5398421215881
0.0847457627118644,1.2372881355932204,192.06468983050848,0.9152542372881356,0.0338983050847457,0.0,118,account.fd46112a396f4f75b7feb340b5b1baf7,Baklaxa,238,54.70683647708472,710.857079990984,599.1617245762712
0.2222222222222222,0.5925925925925926,119.71659407407408,0.7407407407407407,0.5185185185185185,0.037037037037037,27,account.001e4cf94c9a4743a7df86103fcd8d5c,weqty,188,331.33461842585314,451.86603432732073,393.2914851851852
0.4029850746268656,0.9552238805970148,165.24702985074626,0.9701492537313432,0.1940298507462686,0.044776119402985,67,account.9b633935843540f895c63dde2dbfd937,john1__,68,168.1615362204849,581.3203542452728,447.11757462686563
0.275,1.3,161.70457875000002,1.15,0.425,0.025,40,account.46a2f708dd374476b6ce666291fb3f93,DEADLY_PANDA03,156,277.4523555694376,588.6646448564406,482.26144687500005
0.2941176470588235,0.9215686274509804,158.44706921568627,0.8529411764705882,0.3039215686274509,0.0196078431372549,102,account.e3062436849b4f8aa32c008a3582793c,Kioto228,114,230.30952668323368,568.2029458306257,453.1176730392157
0.2888888888888888,0.7111111111111111,128.4652137777778,0.6666666666666666,0.2666666666666666,0.0444444444444444,45,account.dcc8d47b38074a5db3e15e82d1c6a8f3,Kak_ect6,65,60.9595345209342,454.6130158416905,353.66303444444446
0.3076923076923077,1.7692307692307692,193.23297730769232,0.8461538461538461,1.3076923076923077,0.0769230769230769,13,account.3deabe49cfde400d840257ac98edcc52,andrxwedits,84,819.3514547276355,680.7644431792295,525.0824432692308
0.2522851919561243,0.8537477148080439,149.17801160877514,0.8665447897623401,0.2477148080438757,0.029707495429616,1094,account.f4dc5c7f6ad143609744e922230b12cf,Stamcos,364,669.2024355258151,591.7907504994287,554.9450290219379
0.2625,0.95,129.20806624999997,0.75,0.4625,0.0125,80,account.c1c46d7eee224d59ba0845d3327a7676,gre90ry,59,178.36674192740554,455.8301871236492,352.52016562499995
0.2096,0.7984,151.19803983999998,0.8672,0.2448,0.0272,625,account.cfe6368c2178484ca431435a41210cdf,r1ryZ,195,398.0565578453928,561.2957918088127,475.49509959999995
0.2548262548262548,0.7335907335907336,133.298094980695,0.7760617760617761,0.3011583011583011,0.0347490347490347,259,account.c912426bae3c422ab3e040c1012febf6,Arsik_KzM_29_RUS,144,236.8835708927362,488.6650841786113,405.24523745173747
